HostName,RAJ2000,DEJ2000,amaj,bmin,PA,Dist,T-Type,2SXPSNAME,Favg2SXPS,Fpeak2SXPS,2SXPSSep,4XMMName,Fpeak4XMM,4XMMSep,CSC2Name,FpeakCSC2,CSC2Sep,RABdeg,DEBdeg,SepS-X,SepX-C,SepS-C
NGC5907,228.9731505,56.3291505,5.648979573363988,0.8769402509208802,155.5800018310547,17.06082,5.2,,,,,4XMM J151554.5+561924,3.9703e-14,22.335282957881745,,,,228.97732255924,56.323393632411,,,
NGC5907,228.9731505,56.3291505,5.648979573363988,0.8769402509208802,155.5800018310547,17.06082,5.2,2SXPS J151554.9+561935,9.315e-14,4.2328e-13,14.752710747951454,4XMM J151555.3+561939,3.22113e-14,16.05259865486134,,,,228.98070519489,56.327621092318,5.052026925367406,,
NGC5907,228.9731505,56.3291505,5.648979573363988,0.8769402509208802,155.58,17.06082,5.2,2SXPS J151557.1+561855,3.49e-14,1.7747e-13,58.19286017695431,,,,,,,228.98824,56.31532,,,
NGC5907,228.9731505,56.3291505,5.64897957336399,0.876940250920878,155.5800018310547,17.06082,5.2,2SXPS J151558.7+561810,8.395e-13,3.3319e-12,104.09737706101762,4XMM J151558.6+561810,2.27281e-12,103.46642492928564,2CXO J151558.6+561810,3.25303746313e-13,103.4320299375022,228.994256978719,56.3029121848044,0.7547514586285177,0.08869189742527543,
NGC5907,228.9731505,56.3291505,5.648979573363988,0.8769402509208802,155.5800018310547,17.06082,5.2,2SXPS J151601.6+561747,0.0,3.6849e-13,135.1300926732242,4XMM J151600.9+561752,2.06984e-13,128.40277487622166,,,,229.003948731967,56.2978397210742,7.49455946943444,,
NGC5907,228.9731505,56.3291505,5.648979573363988,0.8769402509208802,155.58,17.06082,5.2,2SXPS J151604.0+561614,2.083e-14,1.9324e-13,228.0406342266403,,,,,,,229.01685,56.27063,,,
NGC5907,228.9731505,56.3291505,5.648979573363988,0.8769402509208802,155.5800018310547,17.06082,5.2,2SXPS J151607.2+561552,4.39e-14,2.5873e-13,259.03330243535623,4XMM J151607.2+561552,4.93757e-14,258.53867812739645,,,,229.030213925614,56.2646913596709,0.5450301344434643,,
NGC5908,229.1799795,55.4095087,1.6864365432943444,0.8071792784132431,153.4499969482422,52.82019,3.0,,,,,4XMM J151641.6+552506,3.49081e-14,34.571386859791765,,,,229.17363221097,55.418410338321,,,
NGC5908,229.1799795,55.4095087,1.6864365432943444,0.8071792784132431,153.4499969482422,52.82019,3.0,,,,,4XMM J151644.8+552345,4.60859e-15,51.082427543343016,,,,229.18698270608,55.395887704888,,,
PGC054617,229.5255495,42.7458113,0.3243172167741192,0.147221081689938,138.42999267578125,181.55157,-1.5,,,,,,,,2CXO J151805.2+424458,4.07546024231e-15,16.45316491222951,229.521817495696,42.7494687546106,,,
NGC5903,229.652133,-24.0685581,1.4995812594938258,1.1142175746351521,164.38999938964844,34.51435,-4.8,,,,,4XMM J151834.3-240442,1.62072e-14,46.2221392633222,,,,229.64326639796,-24.0785238759,,,
ESO514-003,229.6498065,-24.1199375,0.6123080996325245,0.30829750093074115,118.12999725341797,43.85305,-3.7,,,,,4XMM J151837.1-240718,1.08623e-13,18.22961294276384,,,,229.65499616315,-24.121728353216,,,
PGC054660,229.71375,6.4359444,0.5235642740254498,0.23931504616131918,134.5,151.28644,-5.0,,,,,4XMM J151851.9+062552,3.13113e-14,19.392397443731184,,,,229.71663804222,6.4313857483502,,,
PGC054773,230.28492,30.5735904,0.3459154854594682,0.24488940968422307,44.560001373291016,358.75668,-5.0,,,,,4XMM J152109.8+303429,8.86345e-15,18.984096492264587,,,,230.29083507621,30.574958855968,,,
PGC054817,230.389041,-7.4476667,0.8994354575643938,0.23657562948074026,3.12,27.6694,-1.9,2SXPS J152133.6-072738,4.715e-14,3.369e-13,46.70736075652032,,,,,,,230.39008,-7.4606,,,
PGC054913,230.77209,8.6092103,0.6949763156066759,0.6949763156066759,,119.12426,-1.8,,,,,,,,2CXO J152305.4+083611,9.8752559847067e-15,21.489632342399,230.772759258559,8.60327774821429,,,
SDSSJ153238.30+324242.1,233.1595215,32.7116768,0.564897957336399,0.1931834885270346,108.66999816894531,611.7867,,,,,,,,,2CXO J153239.6+324236,5.80831534054e-16,18.1347497962261,233.165211866371,32.7101110645417,,,
SDSSJ153238.30+324242.1,233.1595215,32.7116768,0.564897957336399,0.1931834885270346,108.66999816894531,611.7867,,,,,,,,,2CXO J153240.3+324228,5.20955208503e-15,29.56694451198657,233.168204129104,32.7079244098297,,,
NGC5963,233.366088,56.5597225,1.5702543469381092,1.2358620725080658,58.41,28.8403,4.1,2SXPS J153325.9+563244,3.889e-13,4.0442e-13,52.77212950851629,,,,,,,233.35816,56.54573,,,
ESO450-002,233.9462535,-28.9148595,0.4570566207351252,0.160313466225273,135.47999572753906,97.67873,1.9,,,,,,,,2CXO J153547.4-285444,3.0966556212e-14,9.636954800428914,233.947562353398,-28.9124401350635,,,
NGC5964,234.4009095,5.9740148,1.7098972125685439,1.2822420182588579,147.0,27.79715,6.9,,,,,,,,2CXO J153733.1+055755,1.74747257555e-14,55.07498536939667,234.388121452935,5.96551290970349,,,
NGC5964,234.4009095,5.9740148,1.7098972125685439,1.2822420182588579,147.0,27.79715,6.9,,,,,,,,2CXO J153738.9+055845,2.77086857191e-14,44.419333591747765,234.412098587706,5.97934445909506,,,
PGC055696,234.7613955,5.8408692,0.2917225521368724,0.18835189949195444,155.07000732421875,185.35316,0.6,,,,,4XMM J153903.6+055016,1.72438e-14,16.893820757390007,,,,234.76508789556,5.8379487486198,,,
NGC5985,234.9044805,59.3319842,1.9905358527674868,1.0045464063043643,14.75,52.723,3.1,,,,,4XMM J153939.2+592122,5.50542e-15,88.63999953337348,,,,234.91357902449,59.35616543129,,,
NGC5985,234.9044805,59.3319842,1.9905358527674868,1.0045464063043643,14.75,52.723,3.1,,,,,4XMM J153939.8+591952,2.60779e-13,21.386572594527248,,,,234.916011734145,59.3311491040635,,,
UGC10018,235.914708,67.7608056,0.5382326068149176,0.47530239682814085,,132.61723,3.6,2SXPS J154334.8+674526,2.525e-14,2.1506e-13,29.259917597546405,,,,,,,235.89515,67.75745,,,
PGC055976,236.4412605,2.4098357,0.314029179406659,0.12217152763469862,79.22000122070312,61.12234,4.8,,,,,4XMM J154546.8+022438,1.57386e-14,15.211902098752649,,,,236.44539304462,2.4107342373148,,,
NGC5990,236.5681755,2.4155398,0.796104363525585,0.4753023968281407,107.0199966430664,46.55861,1.5,,,,,4XMM J154618.6+022458,1.81946e-14,33.97995789538089,,,,236.57759420773,2.4162732697397,,,
UGC10050,237.437073,18.5269043,0.666760716081662,0.4017630610928086,153.14999389648438,62.89267,-2.0,,,,,4XMM J154943.5+183119,2.87412e-14,26.02986437018077,,,,237.43136926457,18.522105172551,,,
PGC056249,238.0236315,20.1451866,0.44255780491541763,0.37667778186685863,53.83000183105469,162.55489,-0.3,,,,,,,,2CXO J155207.2+200853,4.34756001011e-15,24.780621038877904,238.030245322195,20.1481579840197,,,
UGC10094,238.938816,24.4939095,0.5296268625886447,0.1361350654038954,74.7300033569336,161.43591,4.1,,,,,,,,2CXO J155543.3+242932,1.42024584842e-14,27.66456269892561,238.930544826295,24.4923604720807,,,
NGC6027,239.795241,20.7621839,0.818408260713906,0.508124346435348,17.6299991607666,67.63944,-1.5,,,,,,,,2CXO J155910.3+204619,4.56021712527e-15,36.08278512249446,239.793078150428,20.7720007546496,,,
IC4587,239.9650875,25.9406696,0.41588188555133554,0.2811706625951746,97.91,200.81677,-5.0,2SXPS J155949.5+255632,1.894e-14,1.3051e-13,28.67614077609834,,,,,,,239.95641,25.94227,,,
PGC2790838,240.5533275,15.9075657,0.5874487774697646,0.5874487774697646,,140.60486,-3.2,,,,,4XMM J160211.8+155437,4.95326e-14,17.11100715350244,2CXO J160211.7+155437,3.94069498297e-14,17.689318821536112,240.549090723507,15.9103121302746,,0.806811447551503,
UGC10143,240.5709015,15.9745922,0.874923344312328,0.4677028370737758,11.579999923706055,140.60486,-4.0,,,,,,,,2CXO J160218.2+155912,6.48874955413e-15,47.122066859848005,240.576002055443,15.9867285211246,,,
PGC056821,240.6977595,19.7872548,0.3580717051064508,0.31620592568811,116.7699966430664,173.30057,-5.0,,,,,,,,2CXO J160246.9+194731,5.63174730307e-15,18.9751682473554,240.695553303171,19.7920996740294,,,
PGC2474646,242.6620215,54.6077874,0.2685158981851266,0.20369013890205662,138.69000244140625,284.4461,3.1,,,,,,,,2CXO J161040.3+543622,3.52377409593e-15,13.371594470884743,242.667925480016,54.6063370631245,,,
PGC057421,242.848314,52.4548401,0.3147530914285986,0.2354886631984764,167.11000061035156,133.22939,-5.0,,,,,,,,2CXO J161123.6+522704,1.10215616583e-14,12.461366976783694,242.848696499069,52.451386466604,,,
PGC1156047,243.0386625,0.0591659,0.2089151833233108,0.1614247060856316,52.529998779296875,259.65698,-5.0,,,,,,,,2CXO J161209.0+000325,6.40022708498e-15,8.032624432054757,243.037690796967,0.0571573121885291,,,
ESO137-001,243.3635535,-60.7640783,0.6294627058970821,0.2792350973684154,8.90999984741211,65.28298,5.0,,,,,,,,2CXO J161327.6-604622,4.9350152902426e-15,32.081932122833216,243.365257432181,-60.7729510155543,,,
PGC2388061,243.4360035,51.0829236,0.2333296901571444,0.1405950415199472,169.1199951171875,214.28906,3.6,,,,,,,,2CXO J161345.1+510446,5.82856829809e-15,13.133581633589737,243.438062901853,51.0795124873087,,,
ESO137-006,243.7657005,-60.9071615,0.792446596230558,0.5635987280877552,123.66999816894531,81.73348,-4.9,,,,,,,,2CXO J161507.8-605433,2.96025407891e-15,30.836147656425837,243.782751620873,-60.909315186201,,,
PGC1035926,243.979986,-6.1741154,0.2564306919956826,0.0659128369278204,13.0,125.83458,,,,,,,,,2CXO J161555.3-061017,2.53194438867e-15,9.895225164512466,243.98046859574,-6.17140892609523,,,
PGC057841,244.950708,5.1621928,0.3698026375291188,0.2666674477438104,14.260000228881836,111.68632,-5.0,,,,,,,,2CXO J161948.0+050953,7.51244733966e-15,9.459314132881664,244.950236776687,5.16477813594058,,,
ESO137-018,245.246667,-60.4869444,1.9452257249714036,0.6933779144359444,30.31,5.86138,5.5,2SXPS J162056.5-602940,1.455e-12,1.4554e-12,33.9662356034225,,,,,,,245.2357,-60.49468,,,
NGC6118,245.4526275,-2.2834505,2.223156337345543,0.8891397050194613,58.09,20.79697,6.0,2SXPS J162150.2-021629,6.253e-14,2.4683e-13,39.379745349994316,,,,,,,245.45953,-2.27496,,,
PGC3087775,246.760659,43.4761082,0.362217980037495,0.2923950420722406,31.530000686645508,208.5451,1.0,,,,,,,,2CXO J162703.4+432831,7.44391986702e-15,10.190683040733294,246.764468668619,43.4754995786774,,,
PGC058314,247.2799545,39.4956944,0.2666674477438104,0.2365756294807404,9.319999694824219,90.78209,-3.0,,,,,,,,2CXO J162906.0+392945,1.65161987521e-14,12.781337530520242,247.275368938242,39.4959839591347,,,
NGC6251,248.132292,82.5379167,0.8355453071553539,0.717744716676828,20.0,112.30523,-4.9,2SXPS J163231.2+823302,6.298e-14,1.1248e-12,46.42465309575918,,,,,,,248.13036,82.55081,,,
ESO137-034,248.8084515,-58.0795247,2.642226258875903,2.0843469173516778,15.34000015258789,37.56644,0.6,2SXPS J163515.3-580606,4.408e-14,2.8095e-13,80.5005703452218,4XMM J163515.2-580558,2.9237e-14,72.5361776933216,,,,248.81366363675,-58.099484387336,7.972420128074206,,
ESO137-034,248.8084515,-58.0795247,2.642226258875903,2.0843469173516778,15.34000015258789,37.56644,0.6,,,,,4XMM J163516.2-580622,8.77071e-15,97.36970579770846,,,,248.81769675797,-58.106126760502,,,
ESO137-034,248.8084515,-58.0795247,2.642226258875903,2.0843469173516778,15.34000015258789,37.56644,0.6,,,,,4XMM J163516.6-580520,3.60248e-14,40.183210587204,,,,248.81937791343,-58.089075753365,,,
ESO137-034,248.8084515,-58.0795247,2.642226258875903,2.0843469173516778,15.34000015258789,37.56644,0.6,,,,,4XMM J163529.8-580431,6.59885e-15,126.11012196877654,,,,248.87425611222,-58.075474096624,,,
PGC058586,249.064458,66.2399722,0.465553937733915,0.2570218257912132,29.610000610351562,109.84998,1.1,,,,,4XMM J163614.0+661410,4.43299e-14,16.062838244218597,2CXO J163614.1+661410,2.21088651012e-14,15.754283165902553,249.058976000173,66.2361943972076,,0.8664545336249196,
ESO101-004,249.5755125,-64.3601672,0.6123080996325245,0.4874948188586936,177.6699981689453,215.6751,4.2,,,,,4XMM J163818.7-642201,5.932e-14,24.800319348010945,,,,249.578277046415,-64.3669515453261,,,
UGC10512,250.4461515,39.9844097,0.5942511137185092,0.5780561210960495,,145.01068,-4.9,,,,,,,,2CXO J164147.8+395904,4.49013214749e-15,8.557846862289058,250.449228155107,39.984715818239,,,
ESO179-013,251.8333335,-57.4411111,2.004333588136514,1.148074324056181,52.56,10.9,8.9,2SXPS J164724.3-572522,1.376e-13,5.502e-13,74.20553011452388,,,,,,,251.85148,-57.42296,,,
ESO069-009,252.064416,-69.1396389,1.213305047541208,0.8530411945015619,,65.25293,5.0,,,,,4XMM J164810.6-690732,2.39761e-14,56.26659817728668,,,,252.044191908571,-69.1257684883585,,,
ESO069-009,252.064416,-69.1396389,1.213305047541208,0.8530411945015619,,65.25293,5.0,,,,,4XMM J164811.9-690909,5.45629e-15,50.01948963142906,,,,252.04991439857,-69.152538572636,,,
NGC6215,252.7792935,-58.9931413,1.3060806771996034,1.1667290311405016,87.45999908447266,20.69188,4.9,,,,,4XMM J165103.5-585948,6.0117e-14,30.294062869187997,,,,252.764714808438,-58.9969383357347,,,
NGC6215,252.7792935,-58.9931413,1.3060806771996034,1.1667290311405016,87.45999908447266,20.69188,4.9,,,,,4XMM J165110.7-585956,3.48484e-13,35.47740433716473,,,,252.79474827801,-58.998950328117,,,
NGC6221,253.192002,-59.218049,2.398667243183446,1.5630396835619775,4.320000171661377,11.85769,4.8,2SXPS J165244.9-591110,9.903e-14,9.3619e-14,114.98768190712137,4XMM J165245.1-591106,9.66721e-14,119.07548831438376,,,,253.188084090101,-59.1850333635463,4.460151706348865,,
NGC6221,253.192002,-59.218049,2.398667243183446,1.5630396835619775,4.320000171661377,11.85769,4.8,,,,,4XMM J165251.5-591503,1.86397e-12,126.26953755884014,,,,253.21496342123,-59.2510988700873,,,
NGC6240,253.2452505,2.4009722,1.09892993639241,0.516380702880699,12.210000038146973,108.64256,0.0,,,,,,,,2CXO J165257.8+022348,8.20568608247e-16,21.39737600640169,253.24103062778,2.3967827334127,,,
NGC6240,253.2452505,2.4009722,1.0989299363924128,0.5163807028806989,12.210000038146973,108.64256,0.0,,,,,4XMM J165258.9+022454,1.13236e-14,51.32755106072269,,,,253.2455563242,2.4152265785487,,,
NGC6240,253.2452505,2.4009722,1.09892993639241,0.516380702880699,12.210000038146973,108.64256,0.0,,,,,,,,2CXO J165259.3+022431,7.84112831797e-16,29.508016975935707,253.247470511222,2.40886305861904,,,
NGC6240,253.2452505,2.4009722,1.09892993639241,0.516380702880699,12.210000038146973,108.64256,0.0,,,,,,,,2CXO J165259.6+022423,1.46012070027e-15,22.7712442896618,253.248517612477,2.40639020226723,,,
NGC6240,253.2452505,2.4009722,1.09892993639241,0.516380702880699,12.210000038146973,108.64256,0.0,,,,,,,,2CXO J165300.3+022358,3.58353527031e-15,23.004464855410237,253.251520847876,2.39971305226004,,,
NGC6269,254.491506,27.8544351,0.9203860007344801,0.660647817093288,80.36000061035156,118.57682,-4.8,,,,,,,,2CXO J165757.7+275147,3.77431538504e-15,31.902815302877897,254.490688698677,27.8632674854126,,,
ESO138-010,254.761884,-60.2160645,2.760387196403787,2.0043335881365145,55.59,14.7,7.9,2SXPS J165911.2-601152,4.24e-14,1.6303e-13,90.69167373996319,,,,,,,254.79691,-60.19785,,,
NGC6292,255.7644465,61.0439147,0.6606478170932877,0.3169348556284635,102.44999694824219,55.71856,4.0,,,,,4XMM J170307.3+610229,8.86905e-14,29.09798242825533,,,,255.78045207763,61.041616655831,,,
NGC6300,259.247382,-62.8201795,2.6666744774381037,1.702040948505006,120.22000122070312,13.18257,3.1,2SXPS J171648.2-624921,1.552e-13,5.0526e-13,76.93218545431895,,,,2CXO J171648.2-624923,1.42989034562e-13,77.12667971631458,259.200967317682,-62.8232672326384,,,2.368625209404476
NGC6300,259.247382,-62.8201795,2.6666744774381037,1.702040948505006,120.22000122070312,13.18257,3.1,,,,,,,,2CXO J171705.4-624910,8.56734543715e-14,41.56279900284969,259.27262083259,-62.8195645282386,,,
IC1262,263.2584165,43.7595833,0.818408260713906,0.410175772164909,84.0,130.01694,-4.8,,,,,,,,2CXO J173303.0+434527,1.68684637963e-14,13.676562590518854,263.262882127881,43.7575758423975,,,
IC1262,263.2584165,43.7595833,0.8184082607139044,0.4101757721649092,84.0,130.01694,-4.8,,,,,4XMM J173303.3+434535,7.43661e-14,14.264858581606807,,,,263.26387578439,43.759976075773,,,
IC1263,263.2801515,43.8219899,0.81277437787524,0.34195582364071503,178.05999755859375,131.3409,3.4,,,,,,,,2CXO J173307.5+434958,2.65413282062e-15,39.74916142837574,263.281418422388,43.8329934392037,,,
PGC2231366,263.2943775,43.8796467,0.2338675706435994,0.1900946981602806,44.0,138.80338,,,,,,,,,2CXO J173311.1+435255,1.3010093931943e-14,9.91744141097635,263.296472155384,43.8819509776291,,,
PGC060511,263.575608,68.0191106,0.4064152580820497,0.16179682846481416,14.5,119.67405,-5.0,,,,,4XMM J173416.6+680052,3.62941e-14,18.185984625481133,,,,263.5692489084,68.014654941502,,,
ESO139-012,264.412833,-59.9407222,0.685440883082424,0.5662001816177784,27.110000610351562,71.81249,3.7,,,,,,,,2CXO J173735.7-595645,1.23382818151e-14,31.707849727144545,264.398751170885,-59.945997792339,,,
NGC6407,266.24025,-60.7397778,1.235862072508068,0.96598415850846,56.16999816894531,64.68447,-2.3,,,,,,,,2CXO J174454.7-604423,2.81253500545e-14,21.2269265471262,266.228186717075,-60.7398150916713,,,
NGC6407,266.24025,-60.7397778,1.2358620725080653,0.9659841585084622,56.16999816894531,64.68447,-2.3,,,,,4XMM J174503.7-604345,2.28513e-14,58.7586622247603,,,,266.2656638677,-60.729192290289,,,
NGC6509,269.8555425,6.2869924,0.7227198853729636,0.6208261537962054,104.0,29.39003,6.5,2SXPS J175924.4+061739,5.573e-14,2.243e-13,29.80932868937188,,,,,,,269.85176,6.29437,,,
NGC6509,269.8555425,6.2869924,0.7227198853729636,0.6208261537962054,104.0,29.39003,6.5,2SXPS J175927.2+061719,7.174e-14,2.6334e-13,28.82058616030202,,,,,,,269.86342,6.28866,,,
IC4687,273.4157955,-57.7252348,0.5740768107484416,0.3672569340785574,51.20000076293945,73.62071,2.9,,,,,,,,2CXO J181340.7-574318,3.59095973049e-15,14.054490129320506,273.419695218155,-57.7219325667559,,,
IC4687,273.4157955,-57.7252348,0.5740768107484416,0.3672569340785574,51.20000076293945,73.62071,2.9,,,,,,,,2CXO J181342.3-574318,5.39896862612e-15,24.155826124106397,273.426540168518,-57.7217559943051,,,
ESO182-007,274.205868,-57.2268179,0.737853266637948,0.374947104666228,10.949999809265137,70.04869,-2.8,,,,,4XMM J181649.2-571357,4.42182e-14,21.295919829515743,2CXO J181649.0-571358,1.17531923606e-14,21.727195276840916,274.204574862585,-57.2328125075939,,1.346880909532657,
NGC6643,274.943166,74.5683889,1.6594722877630517,0.8146480163198611,37.16999816894531,20.89296,5.2,,,,,4XMM J181943.3+743336,2.70709e-14,32.30941871174893,,,,274.93068547232,74.560051429548,,,
NGC6643,274.943166,74.5683889,1.6594722877630517,0.8146480163198611,37.16999816894531,20.89296,5.2,,,,,4XMM J181943.5+743337,1.98187e-14,30.71160361321769,,,,274.931317368075,74.5604621740992,,,
NGC6643,274.943166,74.5683889,1.6594722877630501,0.8146480163198639,37.16999816894531,20.89296,5.2,,,,,4XMM J181951.2+743512,4.18005e-14,68.98341129048632,2CXO J181950.9+743512,3.31096752513e-14,68.63670345343918,274.962416610646,74.5867544872788,,0.9402754193112227,
NGC6643,274.943166,74.5683889,1.6594722877630501,0.8146480163198639,37.16999816894531,20.89296,5.2,,,,,4XMM J181955.6+743446,9.42485e-14,55.090942353957146,2CXO J181955.7+743448,6.2175820108e-14,56.11052719015106,274.982194630672,74.5800147956505,,1.1610185754503002,
NGC6643,274.943166,74.5683889,1.6594722877630517,0.8146480163198611,37.16999816894531,20.89296,5.2,,,,,4XMM J181959.2+743513,2.49863e-13,84.97357145091499,,,,274.99699939553,74.587155690964,,,
IC1291,278.469042,49.2785556,0.66676071608166,0.572756470722768,,32.88516,7.9,,,,,,,,2CXO J183351.4+491642,2.03692020386e-14,10.650965855079958,278.46451469594,49.2783825662083,,,
3C386,279.6092475,17.1968066,0.5271934481956296,0.3819178917888456,115.0,76.59493,-3.0,,,,,,,,2CXO J183826.3+171139,7.82677278525e-15,9.507812840708922,279.609773457386,17.1942137754013,,,
ESO336-009,280.283091,-41.7949613,0.5942511137185092,0.3176654659258716,97.5,83.79151,5.5,,,,,,,,2CXO J184109.3-414733,2.82767179568e-15,18.246159618273943,280.289073274082,-41.7925537757693,,,
NGC6702,281.739939,45.7057799,0.8221858616074658,0.7111643935614098,57.52000045776367,51.99964,-4.9,,,,,4XMM J184700.0+454226,8.1309e-15,26.419101072010683,,,,281.750222589662,45.7072910103656,,,
NGC6703,281.8285245,45.5506042,1.213305047541208,1.1884201433124386,,27.16437,-2.8,,,,,4XMM J184721.9+453358,1.37123e-14,65.46969776178278,,,,281.841573073218,45.5663286535111,,,
ESO104-007,281.824959,-63.359391,1.1454338263838868,0.6066944252324887,65.37000274658203,57.0164,-3.8,,,,,4XMM J184725.9-632113,2.53982e-14,57.01048490678956,,,,281.857988808631,-63.3537875921406,,,
ESO104-007,281.824959,-63.359391,1.1454338263838868,0.6066944252324887,65.37000274658203,57.0164,-3.8,,,,,4XMM J184726.3-632131,7.13643e-15,56.368904499576196,,,,281.85983758408,-63.358629685365,,,
IC4766,281.89875,-63.2919444,0.613719615579204,0.21876105257912581,110.06999969482422,69.43845,-1.1,,,,,4XMM J184739.8-631740,1.22643e-14,29.661310734802903,2CXO J184739.8-631741,7.56861397748e-15,30.121263781805997,281.916124500243,-63.2949501961902,,1.2384490860484492,
PGC062437,282.0332505,-63.2098056,0.2618002182928751,0.22078522367665623,79.5,58.15673,-2.5,,,,,4XMM J184810.0-631230,7.08731e-15,14.377094098680985,,,,282.04168133674,-63.208577339373,,,
ESO104-014,282.092742,-63.2175668,0.5662001816177786,0.10138413597606412,43.7599983215332,139.31577,5.3,,,,,4XMM J184824.3-631246,1.99108e-14,22.155768548443184,,,,282.101367353312,-63.2127952061763,,,
IC1296,283.3284585,33.0665556,0.495415972446384,0.266054129633397,68.80000305175781,78.41515,3.6,,,,,,,,2CXO J185317.1+330358,1.43084170202e-14,20.989872653574846,283.321506304804,33.0663313630541,,,
PGC062535,283.3680915,68.4752768,0.48302543949490667,0.41301897478858934,160.0,115.34533,,,,,,4XMM J185331.4+682810,6.19963e-14,26.79210906763633,,,,283.38121138034,68.469601466393,,,
PGC140831,284.2819995,-78.4725556,0.33034672400379783,0.185767614548586,141.0,181.55157,0.0,,,,,,,,2CXO J185712.5-782830,2.87531061819e-14,17.36048929110028,284.302433628963,-78.4751214954531,,,
NGC6744,287.4418785,-63.8574729,7.833755350540743,4.8749481885869335,13.68,8.95365,4.0,2SXPS J190952.0-634952,7.578e-14,1.8767e-13,102.06248841254971,,,,,,,287.46703,-63.83138,,,
NGC6744,287.4418785,-63.8574729,7.833755350540743,4.8749481885869335,13.68,8.95365,4.0,2SXPS J191002.3-635004,5.637e-13,1.4129e-12,136.03908349387115,,,,,,,287.50993,-63.83449,,,
NGC6754,287.8572915,-50.6421944,1.011509589339136,0.5382326068149175,78.23,38.01894,3.2,2SXPS J191124.9-503909,2.892e-14,1.8258e-13,38.123040730187796,,,,,,,287.85395,-50.65257,,,
NGC6753,287.848083,-57.0493889,1.4824156947621712,1.2941064575765457,27.020000457763672,23.98832,3.0,,,,,4XMM J191125.8-570322,3.25848e-14,30.66898457651472,,,,287.85751483066,-57.056190575486,,,
NGC6753,287.848083,-57.0493889,1.4824156947621712,1.2941064575765457,27.020000457763672,23.98832,3.0,,,,,4XMM J191127.7-570331,3.25624e-14,47.9192311633917,,,,287.865621802173,-57.0586731953764,,,
PGC084913,292.839294,-72.6555478,0.3154786722400968,0.1815390273850506,175.0,270.39584,,,,,,,,,2CXO J193121.0-723929,6.77864634386e-15,9.166967449664705,292.837827967139,-72.6580563985906,,,
NGC6799,293.0687955,-55.9079877,0.9140501080713714,0.6791567232935771,106.69999694824219,48.52886,-3.5,,,,,4XMM J193219.0-555448,4.08332e-14,28.99743700386966,,,,293.079284483268,-55.9134939678096,,,
ESO142-019,293.328918,-58.1142771,1.2415665526477853,0.5296268625886446,160.6999969482422,61.6879,2.4,,,,,4XMM J193317.8-580718,4.2545e-15,28.299303916962792,,,,293.32452296251,-58.121787455943,,,
IC4901,298.5963705,-58.7138152,1.8406448682126575,1.2501726808482159,129.27,20.04472,5.1,2SXPS J195420.0-584301,7.367e-14,1.0092e-13,26.542930218966394,,,,,,,298.58364,-58.71708,,,
PGC3082851,300.6565005,-55.9013472,0.2259279721874612,0.1737680807216029,151.0,237.7935,-5.0,,,,,4XMM J200238.9-555409,1.70999e-14,12.792123322795952,,,,300.66230981378,-55.902768455677,,,
NGC6862,302.2285485,-56.392087,0.7160939496367716,0.6621707675973322,,58.74894,4.2,,,,,4XMM J200855.4-562256,4.22251e-15,35.31713764867119,,,,302.23104755095,-56.382374716219,,,
NGC6868,302.475177,-48.3795056,1.79048218551318,1.5666428621577961,79.7300033569336,28.18383,-4.9,,,,,,,,2CXO J200954.9-482400,3.65875559477e-14,75.11717277186825,302.478874199055,-48.4002265365424,,,
NGC6870,302.5451505,-48.2869373,1.27929294345282,0.5419634570106018,86.12999725341797,51.28612,2.2,,,,,,,,2CXO J201003.5-481707,4.73551615248e-15,72.66156438568896,302.514892628435,-48.2855191335037,,,
NGC6870,302.5451505,-48.2869373,1.27929294345282,0.5419634570106018,86.12999725341797,51.28612,2.2,,,,,,,,2CXO J201009.2-481740,4.82322662164e-15,31.248298830033043,302.538671707569,-48.2944713513445,,,
NGC6870,302.5451505,-48.2869373,1.27929294345282,0.5419634570106018,86.12999725341797,51.28612,2.2,,,,,,,,2CXO J201011.3-481645,6.99106645804e-15,28.059450643806855,302.547330775028,-48.2792792339149,,,
NGC6870,302.5451505,-48.2869373,1.27929294345282,0.5419634570106018,86.12999725341797,51.28612,2.2,,,,,,,,2CXO J201012.7-481703,1.66355195757e-14,21.48340547873016,302.553257442203,-48.2843854800917,,,
NGC6870,302.5451505,-48.2869373,1.27929294345282,0.5419634570106018,86.12999725341797,51.28612,2.2,,,,,,,,2CXO J201012.8-481658,1.66355195757e-14,24.555529432259284,302.553508254393,-48.2829881442701,,,
NGC6870,302.5451505,-48.2869373,1.27929294345282,0.5419634570106018,86.12999725341797,51.28612,2.2,,,,,,,,2CXO J201015.0-481700,6.81353889188e-15,43.79861940853743,302.562663390812,-48.2834423452261,,,
NGC6872,304.2347445,-70.7679087,2.349470543026077,0.9035870630054637,48.040000915527344,65.25293,3.3,,,,,4XMM J201647.1-704700,4.26114e-15,72.1086070068063,,,,304.19633462715,-70.783441179423,,,
NGC6872,304.2347445,-70.7679087,2.3494705430260803,0.903587063005464,48.040000915527344,65.25293,3.3,,,,,,,,2CXO J201649.1-704648,6.89907597439e-15,56.70027688765429,304.20459629319,-70.7801359953473,,,
